;Buy Volume(MWh);Sell Volume(MWh);Volume(MWh);Price(€/MWh)
2020-06-24 06:00:00;2775.6;2775.6;2775.6;34.85
2020-06-24 07:00:00;4114.5;4114.5;4114.5;37.13
2020-06-24 08:00:00;3424.3;3424.3;3424.3;42.6
2020-06-24 09:00:00;2851.6;2851.6;2851.6;37.18
2020-06-24 10:00:00;2413.3;2413.3;2413.3;33.83
2020-06-24 11:00:00;2304.2;2304.2;2304.2;33.59
2020-06-24 12:00:00;2453.7;2453.7;2453.7;32.99
2020-06-24 13:00:00;2061.2;2061.2;2061.2;32.41
2020-06-24 14:00:00;1910.9;1910.9;1910.9;31.74
2020-06-24 15:00:00;1820.4;1820.4;1820.4;31.84
2020-06-24 16:00:00;1936.4;1936.4;1936.4;32.0
2020-06-24 17:00:00;2484.3;2484.3;2484.3;35.01
2020-06-24 18:00:00;3190.0;3190.0;3190.0;38.17
2020-06-24 19:00:00;4010.3;4010.3;4010.3;45.16
2020-06-24 20:00:00;4026.4;4026.4;4026.4;44.16
2020-06-24 21:00:00;3713.1;3713.1;3713.1;39.83
2020-06-24 22:00:00;3955.9;3955.9;3955.9;37.42
2020-06-24 23:00:00;2501.0;2501.0;2501.0;34.05
2020-06-26 00:00:00;2066.7;2066.7;2066.7;30.17
2020-06-26 01:00:00;1680.1;1680.1;1680.1;27.35
2020-06-26 02:00:00;1679.6;1679.6;1679.6;26.33
2020-06-26 03:00:00;1823.6;1823.6;1823.6;25.97
2020-06-26 04:00:00;1985.2;1985.2;1985.2;25.69
2020-06-26 05:00:00;1820.7;1820.7;1820.7;27.1
2020-06-26 06:00:00;3309.0;3309.0;3309.0;34.3
2020-06-26 07:00:00;4040.0;4040.0;4040.0;40.37
2020-06-26 08:00:00;3509.8;3509.8;3509.8;42.41
2020-06-26 09:00:00;2952.5;2952.5;2952.5;39.14
2020-06-26 10:00:00;2527.3;2527.3;2527.3;36.27
2020-06-26 11:00:00;2469.7;2469.7;2469.7;35.74
2020-06-26 12:00:00;2362.1;2362.1;2362.1;33.08
2020-06-26 13:00:00;2652.7;2652.7;2652.7;31.76
2020-06-26 14:00:00;2689.5;2689.5;2689.5;31.4
2020-06-26 15:00:00;2903.3;2903.3;2903.3;31.39
2020-06-26 16:00:00;2275.7;2275.7;2275.7;33.05
2020-06-26 17:00:00;2553.6;2553.6;2553.6;36.63
2020-06-26 18:00:00;3558.9;3558.9;3558.9;39.06
2020-06-26 19:00:00;3993.7;3993.7;3993.7;44.9
2020-06-26 20:00:00;4339.8;4339.8;4339.8;42.65
2020-06-26 21:00:00;4295.9;4295.9;4295.9;40.48
2020-06-26 22:00:00;4203.5;4203.5;4203.5;38.92
2020-06-26 23:00:00;2994.2;2994.2;2994.2;35.67
2020-06-27 00:00:00;1844.8;1844.8;1844.8;32.43
2020-06-27 01:00:00;2146.9;2146.9;2146.9;29.93
2020-06-27 02:00:00;1661.6;1661.6;1661.6;28.01
2020-06-27 03:00:00;2329.0;2329.0;2329.0;27.63
2020-06-27 04:00:00;2287.7;2287.7;2287.7;27.11
2020-06-27 05:00:00;1993.9;1993.9;1993.9;28.71
2020-06-27 06:00:00;2731.5;2731.5;2731.5;34.48
2020-06-27 07:00:00;3198.3;3198.3;3198.3;38.9
2020-06-27 08:00:00;3209.1;3209.1;3209.1;41.26
2020-06-27 09:00:00;3010.0;3010.0;3010.0;38.28
2020-06-27 10:00:00;2845.6;2845.6;2845.6;37.04
2020-06-27 11:00:00;2581.1;2581.1;2581.1;36.57
2020-06-27 12:00:00;2362.1;2362.1;2362.1;34.69
2020-06-27 13:00:00;2809.6;2809.6;2809.6;33.62
2020-06-27 14:00:00;2848.1;2848.1;2848.1;32.79
2020-06-27 15:00:00;2817.5;2817.5;2817.5;33.07
2020-06-27 16:00:00;2177.5;2177.5;2177.5;34.14
2020-06-27 17:00:00;2535.1;2535.1;2535.1;36.4
2020-06-27 18:00:00;3390.6;3390.6;3390.6;39.12
2020-06-27 19:00:00;3152.2;3152.2;3152.2;45.36
2020-06-27 20:00:00;3203.0;3203.0;3203.0;43.58
2020-06-27 21:00:00;3419.8;3419.8;3419.8;39.45
2020-06-27 22:00:00;3209.1;3209.1;3209.1;37.5
2020-06-27 23:00:00;2276.1;2276.1;2276.1;34.07
2020-06-28 00:00:00;2307.7;2307.7;2307.7;24.65
2020-06-28 01:00:00;2083.8;2083.8;2083.8;20.36
2020-06-28 02:00:00;2107.1;2107.1;2107.1;18.43
2020-06-28 03:00:00;2153.2;2153.2;2153.2;17.33
2020-06-28 04:00:00;2301.3;2301.3;2301.3;14.92
2020-06-28 05:00:00;2246.4;2246.4;2246.4;12.44
2020-06-28 06:00:00;2091.9;2091.9;2091.9;12.17
2020-06-28 07:00:00;2218.5;2218.5;2218.5;12.92
2020-06-28 08:00:00;2402.7;2402.7;2402.7;14.96
2020-06-28 09:00:00;2192.3;2192.3;2192.3;15.84
2020-06-28 10:00:00;2285.7;2285.7;2285.7;15.95
2020-06-28 11:00:00;2805.0;2805.0;2805.0;18.44
2020-06-28 12:00:00;2739.7;2739.7;2739.7;17.84
2020-06-28 13:00:00;2859.2;2859.2;2859.2;11.43
2020-06-28 14:00:00;2694.1;2694.1;2694.1;8.47
2020-06-28 15:00:00;2785.3;2785.3;2785.3;6.76
2020-06-28 16:00:00;2572.9;2572.9;2572.9;9.52
2020-06-28 17:00:00;2399.9;2399.9;2399.9;17.95
2020-06-28 18:00:00;2169.1;2169.1;2169.1;24.9
2020-06-28 19:00:00;2374.1;2374.1;2374.1;27.22
2020-06-28 20:00:00;2312.4;2312.4;2312.4;28.11
2020-06-28 21:00:00;2691.5;2691.5;2691.5;29.83
2020-06-28 22:00:00;2932.2;2932.2;2932.2;31.24
2020-06-28 23:00:00;2399.3;2399.3;2399.3;28.54
2020-06-29 00:00:00;2887.6;2887.6;2887.6;26.76
2020-06-29 01:00:00;2857.7;2857.7;2857.7;24.41
2020-06-29 02:00:00;3299.5;3299.5;3299.5;21.75
2020-06-29 03:00:00;3005.4;3005.4;3005.4;20.4
2020-06-29 04:00:00;3177.3;3177.3;3177.3;20.43
2020-06-29 05:00:00;3267.5;3267.5;3267.5;22.38
2020-06-29 06:00:00;2090.3;2090.3;2090.3;30.97
2020-06-29 07:00:00;3105.6;3105.6;3105.6;34.83
2020-06-29 08:00:00;3518.0;3518.0;3518.0;36.09
2020-06-29 09:00:00;2772.8;2772.8;2772.8;34.86
2020-06-29 10:00:00;2176.2;2176.2;2176.2;33.46
2020-06-29 11:00:00;1836.2;1836.2;1836.2;32.85
2020-06-29 12:00:00;2198.8;2198.8;2198.8;31.27
2020-06-29 13:00:00;2886.8;2886.8;2886.8;28.19
2020-06-29 14:00:00;3162.7;3162.7;3162.7;26.98
2020-06-29 15:00:00;3173.8;3173.8;3173.8;26.87
2020-06-29 16:00:00;3312.7;3312.7;3312.7;26.3
2020-06-29 17:00:00;2360.7;2360.7;2360.7;27.63
2020-06-29 18:00:00;2212.4;2212.4;2212.4;30.17
2020-06-29 19:00:00;2761.9;2761.9;2761.9;32.03
2020-06-29 20:00:00;2372.3;2372.3;2372.3;32.58
2020-06-29 21:00:00;2482.0;2482.0;2482.0;32.18
2020-06-29 22:00:00;2393.3;2393.3;2393.3;31.0
2020-06-29 23:00:00;2043.5;2043.5;2043.5;27.75
2020-06-30 00:00:00;2285.3;2285.3;2285.3;27.27
2020-06-30 01:00:00;2098.0;2098.0;2098.0;24.32
2020-06-30 02:00:00;2250.5;2250.5;2250.5;22.72
2020-06-30 03:00:00;2239.4;2239.4;2239.4;20.09
2020-06-30 04:00:00;2111.5;2111.5;2111.5;19.74
2020-06-30 05:00:00;1970.5;1970.5;1970.5;21.6
2020-06-30 06:00:00;2065.8;2065.8;2065.8;26.22
2020-06-30 07:00:00;1910.2;1910.2;1910.2;31.73
2020-06-30 08:00:00;2157.4;2157.4;2157.4;30.55
2020-06-30 09:00:00;1980.2;1980.2;1980.2;31.21
2020-06-30 10:00:00;2377.0;2377.0;2377.0;32.43
2020-06-30 11:00:00;2546.9;2546.9;2546.9;33.42
2020-06-30 12:00:00;2558.7;2558.7;2558.7;32.75
2020-06-30 13:00:00;2477.7;2477.7;2477.7;31.55
2020-06-30 14:00:00;2535.1;2535.1;2535.1;31.2
2020-06-30 15:00:00;2384.9;2384.9;2384.9;31.19
2020-06-30 16:00:00;2462.5;2462.5;2462.5;31.68
2020-06-30 17:00:00;2455.9;2455.9;2455.9;31.94
2020-06-30 18:00:00;2161.9;2161.9;2161.9;31.83
2020-06-30 19:00:00;2548.8;2548.8;2548.8;33.03
2020-06-30 20:00:00;2677.6;2677.6;2677.6;34.27
2020-06-30 21:00:00;2665.5;2665.5;2665.5;34.37
2020-06-30 22:00:00;2691.7;2691.7;2691.7;33.33
2020-06-30 23:00:00;2215.7;2215.7;2215.7;31.08
2020-07-01 00:00:00;2209.3;2209.3;2209.3;31.96
2020-07-01 01:00:00;2384.0;2384.0;2384.0;29.5
2020-07-01 02:00:00;2127.2;2127.2;2127.2;27.95
2020-07-01 03:00:00;2423.7;2423.7;2423.7;26.71
2020-07-01 04:00:00;2507.0;2507.0;2507.0;26.54
2020-07-01 05:00:00;2299.0;2299.0;2299.0;28.1
2020-07-01 06:00:00;2512.3;2512.3;2512.3;34.98
2020-07-01 07:00:00;3100.5;3100.5;3100.5;39.56
2020-07-01 08:00:00;3189.5;3189.5;3189.5;42.08
2020-07-01 09:00:00;3006.9;3006.9;3006.9;39.15
2020-07-01 10:00:00;2642.6;2642.6;2642.6;35.87
2020-07-01 11:00:00;2259.2;2259.2;2259.2;34.91
2020-07-01 12:00:00;2187.1;2187.1;2187.1;33.76
2020-07-01 13:00:00;2458.4;2458.4;2458.4;33.55
2020-07-01 14:00:00;2137.9;2137.9;2137.9;33.57
2020-07-01 15:00:00;2629.4;2629.4;2629.4;33.27
2020-07-01 16:00:00;2262.4;2262.4;2262.4;33.03
2020-07-01 17:00:00;2496.2;2496.2;2496.2;35.93
2020-07-01 18:00:00;2815.9;2815.9;2815.9;39.96
2020-07-01 19:00:00;3661.7;3661.7;3661.7;44.31
2020-07-01 20:00:00;3912.8;3912.8;3912.8;42.81
2020-07-01 21:00:00;3649.6;3649.6;3649.6;40.76
2020-07-01 22:00:00;3390.2;3390.2;3390.2;40.59
2020-07-01 23:00:00;2661.4;2661.4;2661.4;36.5
