;Buy Volume(MWh);Sell Volume(MWh);Volume(MWh);Price(€/MWh)
2020-06-28 23:00:00;7019.2;8692.5;8692.5;31.18
2020-06-29 00:00:00;8158.1;7941.7;8158.1;24.02
2020-06-29 01:00:00;8320.2;8538.0;8538.0;22.78
2020-06-29 02:00:00;8581.5;8472.6;8581.5;19.05
2020-06-29 03:00:00;7470.7;8542.5;8542.5;17.4
2020-06-29 04:00:00;7565.6;9090.5;9090.5;17.6
2020-06-29 05:00:00;7271.0;8699.0;8699.0;19.88
2020-06-29 06:00:00;6287.7;9917.6;9917.6;26.52
2020-06-29 07:00:00;5852.8;9239.1;9239.1;35.0
2020-06-29 08:00:00;7605.9;10943.7;10943.7;39.04
2020-06-29 09:00:00;8622.3;12304.2;12304.2;38.51
2020-06-29 10:00:00;10694.4;13974.7;13974.7;35.4
2020-06-29 11:00:00;13051.5;15416.2;15416.2;34.03
2020-06-29 12:00:00;14627.8;16635.3;16635.3;32.58
2020-06-29 13:00:00;15226.6;17539.5;17539.5;29.23
2020-06-29 14:00:00;15188.0;18025.3;18025.3;28.43
2020-06-29 15:00:00;14928.6;17927.6;17927.6;26.63
2020-06-29 16:00:00;13963.7;17330.1;17330.1;25.72
2020-06-29 17:00:00;12590.8;16163.5;16163.5;27.58
2020-06-29 18:00:00;11339.4;14652.4;14652.4;33.09
2020-06-29 19:00:00;10552.3;13302.3;13302.3;34.95
2020-06-29 20:00:00;7961.4;11003.8;11003.8;34.9
2020-06-29 21:00:00;7144.4;10104.9;10104.9;34.59
2020-06-29 22:00:00;8811.3;9487.3;9487.3;34.03
2020-06-29 23:00:00;9338.1;9017.0;9338.1;30.91
2020-06-30 00:00:00;9208.5;9321.1;9321.1;27.81
2020-06-30 01:00:00;9472.6;9118.5;9472.6;27.14
2020-06-30 02:00:00;8886.1;8848.4;8886.1;24.31
2020-06-30 03:00:00;8646.9;8813.9;8813.9;21.2
2020-06-30 04:00:00;8084.9;8513.0;8513.0;20.05
2020-06-30 05:00:00;7820.6;8037.7;8037.7;24.69
2020-06-30 06:00:00;7057.1;7755.1;7755.1;30.5
2020-06-30 07:00:00;8046.8;8197.8;8197.8;34.31
2020-06-30 08:00:00;10147.1;10064.2;10147.1;39.84
2020-06-30 09:00:00;11141.2;11375.2;11375.2;39.94
2020-06-30 10:00:00;12279.1;13233.3;13233.3;39.84
2020-06-30 11:00:00;14261.1;14535.7;14535.7;40.01
2020-06-30 12:00:00;14375.1;15197.8;15197.8;39.44
2020-06-30 13:00:00;12053.3;15460.7;15460.7;38.0
2020-06-30 14:00:00;12342.3;15158.4;15158.4;37.02
2020-06-30 15:00:00;11811.4;14438.4;14438.4;37.19
2020-06-30 16:00:00;10571.4;13591.4;13591.4;34.98
2020-06-30 17:00:00;9986.3;12608.5;12608.5;37.37
2020-06-30 18:00:00;9480.7;10975.7;10975.7;38.8
2020-06-30 19:00:00;9590.3;9470.0;9590.3;39.9
2020-06-30 20:00:00;7399.5;7952.8;7952.8;39.04
2020-06-30 21:00:00;5919.1;7422.3;7422.3;35.79
2020-06-30 22:00:00;8020.3;7282.6;8020.3;39.34
2020-06-30 23:00:00;8958.7;7441.6;8958.7;38.14
2020-07-01 00:00:00;10443.3;10121.5;10443.3;35.0
2020-07-01 01:00:00;10153.0;9763.3;10153.0;30.31
2020-07-01 02:00:00;10906.6;10037.7;10906.6;27.05
2020-07-01 03:00:00;10329.4;10396.9;10396.9;25.07
2020-07-01 04:00:00;9486.3;9899.4;9899.4;25.38
2020-07-01 05:00:00;8975.3;8970.5;8975.3;26.63
2020-07-01 06:00:00;8292.2;9189.5;9189.5;33.75
2020-07-01 07:00:00;9259.5;8671.2;9259.5;37.97
2020-07-01 08:00:00;12531.0;10356.8;12531.0;39.99
2020-07-01 09:00:00;13943.6;11457.2;13943.6;39.75
2020-07-01 10:00:00;15199.0;12837.0;15199.0;39.31
2020-07-01 11:00:00;16601.6;13778.2;16601.6;38.86
2020-07-01 12:00:00;18083.9;14456.6;18083.9;40.15
2020-07-01 13:00:00;16919.6;14867.6;16919.6;39.41
2020-07-01 14:00:00;16878.5;15013.1;16878.5;35.63
2020-07-01 15:00:00;17221.5;14914.2;17221.5;28.47
2020-07-01 16:00:00;16559.6;14791.5;16559.6;27.5
2020-07-01 17:00:00;15188.5;15285.5;15285.5;32.96
2020-07-01 18:00:00;13386.7;14134.7;14134.7;37.44
2020-07-01 19:00:00;12745.5;12905.1;12905.1;43.29
2020-07-01 20:00:00;10084.6;11225.8;11225.8;40.8
2020-07-01 21:00:00;8644.7;10494.8;10494.8;40.12
2020-07-01 22:00:00;11253.1;9783.6;11253.1;40.25
2020-07-01 23:00:00;11571.6;9143.8;11571.6;37.91
